Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Target
0.8426171658888273,0.8014293210629603,0.33028211668535223,0.38397844321387653,0.18041557899686955,0
0.4865718624644976,0.6773895303086412,0.754313227030376,0.9610088384287819,0.743144916674402,1
0.32277262972278786,0.3724486110280243,0.49117275744176925,0.9517780470589673,0.7619718412335423,0
0.23281092934023329,0.3307861867073263,0.07852840848925136,0.12309118619304205,0.6705153728532391,0
0.7709479874177273,0.2635857578615155,0.26427523163324973,0.19837460366635074,0.9785168525983268,0
0.5106525619961968,0.2978913456738673,0.766994796332166,0.9258839075281783,0.6847052715758176,0
0.669025146899547,0.7659288599989339,0.3879660219317369,0.5589514944572747,0.955322194978756,0
0.3718998445318836,0.4064654385614336,0.4514947993109717,0.4003902304320648,0.1485124270437147,1
0.012033549493016604,0.8381155510789142,0.42603275515276595,0.17461395448509964,0.5939312027341695,1
0.9023841459460771,0.05762793845397751,0.18268687186685284,0.6065339799674998,0.4797548070854736,1
0.7058338261603688,0.506785707807087,0.23764401521958012,0.8952766871999328,0.7734769169141937,0
0.2926425031578126,0.003910580766907756,0.8225202646197627,0.9645750227637583,0.36609368084817495,0
0.9382763433122795,0.7865384388167146,0.05676333040267345,0.41799557990213754,0.9031129247709744,0
0.3812194465284827,0.5823584725488055,0.05709117628598581,0.5427016708334361,0.9059212874843355,0
0.5970887614518806,0.783005897522426,0.42822209079285145,0.35388993412263847,0.2310929375370231,0
0.4840612725002241,0.9950061499654329,0.6018522216139723,0.4424213294996552,0.48286124586811907,1
0.760000959042489,0.09058355191710232,0.5148418389903979,0.035943636623660735,0.6007432868003472,0
0.2264505359681046,0.7694468454392299,0.5587549019106387,0.9272829377487619,0.6555950851301597,1
0.8643218763233221,0.42788441728652093,0.2902713370832155,0.508460541619633,0.08597649445310318,0
0.2558676215886053,0.17189007001703827,0.5278768889641627,0.15842686727551458,0.07065745192552786,1
0.6360241464193275,0.005907033768605907,0.44270756775684805,0.9195229227750918,0.7509795218595826,1
0.13576390129651872,0.8560281492538174,0.9636683148469807,0.3234888286873876,0.25113761625498376,1
0.6375695882882956,0.5339753794465449,0.10814422959754955,0.5280855109419306,0.978090815103059,1
0.5925798393359865,0.5648040575484587,0.32161676629823643,0.09388718612490732,0.1907997410597292,0
0.6184673894195991,0.42393950974247263,0.9562536080260815,0.08675231185740973,0.6002814413873984,1
0.8061800104512458,0.8269312757066931,0.17646975872742676,0.5467134485293925,0.8790011420786501,0
0.202815151138247,0.9397921875739793,0.9670670574199712,0.07778635744266404,0.2888070693571665,1
0.9263262794790255,0.24230698994642086,0.013414281164000452,0.7854080261171102,0.7203228127765802,1
0.9035838940328002,0.4199186320813917,0.12781236807269492,0.5901929166361554,0.18763479911250225,0
0.04907878798287291,0.9903215486689569,0.5811544499206727,0.060790400594478045,0.5814872157943068,1
0.31943935199300744,0.1469847835509125,0.557455704121807,0.7081223237625737,0.9861824478129465,1
0.3473470644334571,0.22191554633103894,0.27564823016771556,0.08793903883433496,0.1465747706404089,1
0.5624371525398251,0.6551659677432362,0.9554077839534347,0.7631912711238157,0.08154381526974464,0
0.2816376463329996,0.9604540539802775,0.35961980286254336,0.15804340021481966,0.8346414688555853,1
0.2176124575931272,0.9874529610744989,0.18858767545203903,0.1503824798200245,0.767297965760317,0
0.06244692658520368,0.21864068925889657,0.9510246539067979,0.8499056380498291,0.5174699760166419,0
0.7295529212933228,0.8058669567418941,0.8436322745130018,0.9702083797021638,0.8018580909439842,1
0.4071897073575379,0.8060049202510344,0.6210516139777941,0.31119618411134375,0.9068124898064562,1
0.5006208061109588,0.6419862564730163,0.019590429177609114,0.630375522748282,0.18277767036479575,1
0.2814500285680538,0.9208954984049829,0.2229879391317222,0.33014040688988666,0.6816535924958953,1
0.019262062291300563,0.016256555372912707,0.8499478280205144,0.6145432080014926,0.4346889595941704,0
0.8718150453934823,0.16211888571039967,0.2973731722443179,0.8051401600588075,0.07490349931368778,0
0.7811285845370938,0.5589903063857954,0.15774631382533544,0.7041058485241745,0.5768052463940104,1
0.5203334989464375,0.40549856908343374,0.09124404457934021,0.9663391167930295,0.1322162481345187,0
0.9483453429280061,0.2605143528855516,0.7827127995269271,0.5844506678560497,0.9011401032506782,0
0.7790185344837243,0.15398869061725529,0.6237942783267937,0.17594180591330366,0.9457786223854805,1
0.12826936701753355,0.11772750669198861,0.22130879476301624,0.03922919129225333,0.7123548561750136,1
0.08376699206750182,0.5468415279150993,0.6722819455996458,0.13909937877197676,0.11040635245313069,1
0.9635241967849824,0.6849603938532737,0.1012613345645591,0.8722261111792633,0.6999433389752626,0
0.23602417135153442,0.3595062589040967,0.6603299036311074,0.8204671866980048,0.17254588234795676,1
0.7218938030363425,0.4368250643355196,0.32808304078195727,0.5150007456586225,0.7748431490365482,1
0.10129971501420965,0.8452195251036361,0.8511217468428175,0.6166443590092675,0.9712652514555877,0
0.35115652964149346,0.1364795529843752,0.8685191582127892,0.9023617541215725,0.014714914137302859,1
0.20382648570929562,0.8034735430985029,0.8969949779500926,0.2960601723012938,0.933161538732278,0
0.20816377371360562,0.2192211682562244,0.24170550387924428,0.04826420286525168,0.17102965128213365,0
0.23458808024199063,0.039821717336400164,0.05988074774739183,0.17602515564902677,0.9466616451457732,0
0.5478538044907444,0.6940091256190294,0.18521700933075258,0.17230344040952728,0.4934725779995317,0
0.9315814068255731,0.16723014821974047,0.36292821564545497,0.5439431119788073,0.318326093353099,0
0.8740186859617123,0.8611379680896588,0.06283523203631114,0.8407804001763645,0.4074388748700436,1
0.21786378993304245,0.36974023040797377,0.9916002394451887,0.6760002450628578,0.96557638289375,0
0.08547125770145358,0.8536182374393549,0.8746966065576555,0.9623002670035157,0.475839032079854,0
0.915491409213346,0.38400062206593144,0.7986068713369756,0.7077370264901761,0.104260984581384,1
0.00850257612548977,0.08231875382701637,0.391959425570394,0.9023498600552738,0.9037032758829775,1
0.9282479404381329,0.36329189297026643,0.3103629842418152,0.30084659948583004,0.9036291725979441,0
0.6877444649394979,0.8457764218973132,0.08583990757175153,0.6702764286746482,0.6872244210363435,0
0.05351729612965617,0.799955134962528,0.45111536927740203,0.474625080500794,0.1319604210401124,1
0.5420983631937558,0.5877531536923732,0.3754884062537216,0.5004083355501269,0.869614660031971,1
0.2527819276305252,0.7104545065273463,0.7162492059931618,0.5030097318785752,0.9290667925319227,1
0.5511437787162223,0.11015224926390077,0.7733567255584972,0.047460574053150295,0.6943338925905096,1
0.7180760497417651,0.6760920636304523,0.8133749704234062,0.3411541132805792,0.26906514606582255,1
0.21841062635962893,0.07571828273976955,0.6753187406411607,0.1464552247013825,0.4665197068518486,1
0.03240644540702531,0.9664835696965737,0.8452916474444248,0.09272427905803893,0.21538133699778172,0
0.25823928137902397,0.9997173842289814,0.7946249374171133,0.4068215600445487,0.5664339856293985,0
0.7269679074441702,0.23998545534092364,0.9406415779810541,0.2247921663926341,0.4347571741606472,1
0.5906992542152739,0.5793947850765132,0.42642776205284183,0.02401274794761299,0.5974272999581824,1
0.23823501864771446,0.9639877081793704,0.7349614292894582,0.23323012033578505,0.44775098560695437,0
0.04320340448330828,0.1419816943035429,0.9742922451266273,0.9818390675152969,0.20906592165522908,0
0.1682710229106381,0.3064837905898591,0.6018076428697405,0.06029704693077953,0.3583707859355326,1
0.8263961014745911,0.5214058199101436,0.8884561724128665,0.09960478598956501,0.9485905615584268,1
0.5505239658509512,0.9401803096685862,0.23743473908095802,0.951784879537369,0.8624133638351335,0
0.1426349533120398,0.5997013692291994,0.3891353256568565,0.11936077917481203,0.20451107741329788,0
0.8160427367256636,0.017146687678880723,0.11989452226659947,0.2693455912122755,0.720728555858806,0
0.22091958509710208,0.1964264668350334,0.09161007253896902,0.12062510171518004,0.5275761982003822,1
0.9915277967139959,0.7042046316302994,0.20429891852399862,0.8102669447331587,0.12208240874774345,0
0.9992570614266597,0.8644771180510737,0.2481017326456999,0.45871867892264384,0.4738069471115737,1
0.10362769828448881,0.7483624502734813,0.003993328402290053,0.7434904474536455,0.9828137848676697,1
0.9259654591890202,0.12378541800161191,0.6264278128548038,0.30320327260899316,0.13630998728716115,0
0.643463595100364,0.76539920481098,0.31597558914733237,0.911805494882067,0.4825592888496385,1
0.653930643186496,0.27508675625193113,0.7639540270072428,0.31034000167662046,0.265197503139483,0
0.49227242807589133,0.25506004202627297,0.4944905828656878,0.9147257951891562,0.07683874980419203,1
0.12122584957762295,0.8741409127063573,0.8904928432173131,0.9744921533547607,0.25693674221509133,0
0.6348422875659694,0.2057524742390643,0.6673729348368316,0.4762419596645969,0.6259051839418466,0
0.9267329956761738,0.643958660405581,0.36339867866002096,0.2967862149010896,0.9677064430399541,0
0.6793787818215294,0.14699481801721181,0.3600395228457841,0.5072810763369313,0.6227903554632358,0
0.11264538631716436,0.8445819477319564,0.5183377575631039,0.6921491171992424,0.34574847866738,0
0.4712520834894768,0.03288116397952978,0.8051319713321043,0.7098784321870564,0.7600027661799816,1
0.802387330865575,0.48529481793920304,0.648636801850426,0.5000135002007324,0.5007660189474633,0
0.12562454091793152,0.6293345365888949,0.9374884551528985,0.26101329616856606,0.6568324599665772,0
0.7908664985374046,0.17575695985577933,0.8223275324646516,0.0038293651708450893,0.49472054242477026,1
0.32338507207090295,0.11942460935375254,0.5303185952486946,0.8882138403002492,0.4075946798583203,0
0.7517769479015658,0.8314093752788404,0.9845247380756317,0.15415409201137253,0.9973068078623839,1
0.542890597995644,0.7359842005987159,0.6369035777884129,0.3762914765503492,0.21585519123643215,0
0.14801109541403568,0.9926479185141663,0.1514308625676809,0.49642811753023874,0.9463336331135795,0
0.3460018261625647,0.5086195318623264,0.9583939249088406,0.28544692596774557,0.15182114652158218,0
0.48269380009037366,0.36064509934040767,0.4516631814704706,0.07823830268962928,0.038642535178241455,1
0.4650058314844022,0.75409372920683,0.5116561397145156,0.18818412227742498,0.5433607411707355,0
0.3807611592893092,0.1355768033971836,0.037783578862332856,0.39399404557467343,0.03722607024907665,0
0.0670632778329181,0.8392238198376931,0.875859907831752,0.1154113416956889,0.305287925113114,0
0.9395283582216264,0.7238847877674387,0.4105943430795307,0.3042156889548141,0.7640596406152113,1
0.06798901874289165,0.25277539497428547,0.8690555432929286,0.6555431782347,0.4998871197979924,1
0.6259512718372733,0.25392600994429726,0.8830411733691285,0.9069541006061479,0.7684670704208181,0
0.20759278910757295,0.3561569802822092,0.16742518134130635,0.5590353674415999,0.9486218477942654,0
0.9438899356832746,0.17914889640390697,0.9522421533357647,0.33435068773804777,0.08801972287560567,0
0.9392359960432074,0.8585768800004996,0.45467540468410506,0.03301024020616827,0.06691791393413526,1
0.3790198540966999,0.8680735233133984,0.5790613087916994,0.99917292256144,0.7926937887952401,1
0.4024190478990187,0.37882861080942465,0.866572493337618,0.9931355896252626,0.2998094268346605,0
0.1398396259144209,0.03741207539254088,0.19048689508591643,0.25539852898320203,0.5751238163711971,1
0.38902060833081376,0.6095974913474809,0.4752784979322392,0.2892604115473215,0.9928239113165086,0
0.2894905377464603,0.4729395473956749,0.8684080297514024,0.21783379036852224,0.7600402481076733,0
0.6495564947871814,0.7712404982754905,0.9868120410989029,0.3957660685827772,0.684920193715314,1
0.855317182978003,0.2653238595383379,0.09547684310599569,0.011895552899518824,0.7017084686691092,0
0.8127849132806648,0.511194405582495,0.5104696752235419,0.4223554596627088,0.7732043210067966,1
0.33625348448695336,0.4920121266398578,0.14784080642540975,0.18515636053173667,0.18979244477925816,1
0.1676650002487281,0.016642919184720384,0.25939654903422404,0.8506730753202184,0.09934636542674447,1
0.20582933005280246,0.8510601076151564,0.7983433123688334,0.7570083682204255,0.04899719573946715,0
0.2250191414675884,0.666463027516733,0.9617863291800784,0.36168837108618634,0.9173885721166601,1
0.7331154620962408,0.34097901700491684,0.5993196209331119,0.05076123144416256,0.637763052472384,0
0.17763271035535977,0.666500322815067,0.660769336062886,0.17891058278405558,0.9465468032175879,0
0.8383360147931896,0.6738019041441786,0.557848466723589,0.6372527261987251,0.8243808026795403,1
0.4781522414596111,0.29627940828780797,0.8079457254458733,0.0237686233258545,0.4366602925460823,0
0.4842788035822069,0.2579707051036224,0.5452621260414338,0.1227922255692625,0.04528586218917985,0
0.4651021740671729,0.7514973303328099,0.07770220714679776,0.40392038720308,0.015791832384168702,1
0.3225771529041168,0.4225849115089161,0.54323922716878,0.076929272789939,0.7431307262765122,0
0.4028468420600694,0.2770183584396466,0.9400330258024493,0.42984212122821297,0.2944716146633234,0
0.9810097355842993,0.5904141039156737,0.8278261681556408,0.9529967414742189,0.8374393426206971,1
0.9053640012133083,0.6589276521529214,0.5896679704208702,0.6631710925145251,0.8097204602192425,0
0.6160605529276474,0.5164869918131527,0.5001874006725106,0.054220111965843976,0.4517353924276216,1
0.3915395422103781,0.7803382688315237,0.34429038517163124,0.8370745266479849,0.03144454755939985,0
0.6059528050226087,0.16459908416963698,0.4768136834577621,0.8446534803802821,0.4181980480495734,1
0.5182050509712809,0.7422260403398832,0.2929724230966977,0.8821315583869718,0.6869310480774147,0
0.12180181042206806,0.7578876985318344,0.48760351251797907,0.7509309255746367,0.4271139205476544,1
0.3654374932627087,0.08764031580855314,0.18085818546184862,0.623672584388804,0.606771279538403,1
0.5320552512632516,0.5113714743920501,0.9156461379713537,0.735958285340365,0.20652216161049086,0
0.3850523508383681,0.8929319833539209,0.11029648057844432,0.22204278948271083,0.6867085536871983,1
0.8547002974272309,0.5919130095195624,0.3651349081538443,0.5198816049461747,0.6678692804628342,1
0.0798649948498319,0.6850674801593677,0.9980991472194265,0.08702870644381899,0.4869310688097105,0
0.040833536033223594,0.8521913967672338,0.9881753081021853,0.028516924953518652,0.739194901144955,0
0.432307516197169,0.29077794034444526,0.29809369432042043,0.5476827872945619,0.8484763857094384,1
0.5626913491791015,0.8839891395441719,0.5616177537552199,0.3096805688126576,0.7636956774751511,0
0.6759411413582523,0.721426351092838,0.11306162223289373,0.5564943621287027,0.7696377446709148,0
0.7492577945984994,0.37177948878811184,0.17148689328145206,0.29223318609300253,0.020683669504771518,0
0.5028965732284818,0.2628431987930464,0.09925164453475843,0.2583660409067442,0.27460977448887725,1
0.2533129088562176,0.16077194575398013,0.5982965289242104,0.274451429077204,0.6853777548205038,1
0.005470478248016719,0.27244493489218047,0.9175993572704535,0.7145089204641438,0.5587838811755337,1
0.08885407684225244,0.7670301092818199,0.6968010608910591,0.6990699386213647,0.6621373092476204,1
0.13316772505779673,0.1813848952972278,0.22456186374783815,0.03447175915497569,0.606520862202976,0
0.23104028481359518,0.8236443232317531,0.5204622516316337,0.5372477243285076,0.3111383195599422,0
0.5882006958896576,0.22679136194914273,0.3661755652352633,0.647008248350397,0.03662244662381686,1
0.61738402757336,0.9874745764568851,0.0038515662960134645,0.4276595134503569,0.9539308036264451,1
0.842669706462994,0.8683493770157328,0.7465351414122827,0.8229661176941124,0.5427274555021477,1
0.01663486129751035,0.5629496570858846,0.9557896516265469,0.9691576938292371,0.6191391415694959,1
0.5195729201795539,0.6801343672683261,0.7372403246941089,0.7610445623250144,0.637311343320784,1
0.040471349495471154,0.3556720371460319,0.14952069423777659,0.48782432152188093,0.078327788213986,1
0.6380154152133152,0.4842348028225175,0.2054016100103001,0.21358655225168133,0.9001364013725219,1
0.362927711925475,0.25173288797733806,0.42540130927520714,0.05518231560943998,0.1949365799902274,0
0.4831461964096403,0.2360989132578608,0.19714415621119386,0.26192911320147894,0.4151236740483082,0
0.03507053838404528,0.18160507419406502,0.44899274280170065,0.2581182880465607,0.6432850753672668,0
0.44867913497242407,0.462040726731317,0.2673504859267012,0.7411963639210334,0.487779476366739,1
0.13953904848057064,0.7602591663625936,0.11943004007839009,0.44080821868450915,0.6895973111064307,0
0.5469069664965509,0.7286949296192039,0.7402246650574765,0.9482908334832075,0.15339878617836222,1
0.4616166586336412,0.49651973402847305,0.6272625720436578,0.3106988920579272,0.6647663391751051,1
0.7358833229381001,0.48576189107085566,0.2464547934179092,0.06354941339316156,0.27487188274488794,0
0.6831387843513469,0.3157780454209669,0.08796295560399159,0.8368974447500033,0.4969197497423583,1
0.11036868367635133,0.5892779811739068,0.7332761425133124,0.09222228279915823,0.4708965453414987,0
0.11544962032229122,0.9926115592636892,0.15957689231200545,0.7757808452170242,0.6376788176641288,1
0.6173375341444411,0.4568201084990553,0.9394546788151656,0.7641640128618196,0.2419723348283357,0
0.7688894596230896,0.5168059996509619,0.6289173216268533,0.2643145530601275,0.8683467546977861,1
0.019668632323336266,0.6061325300362833,0.07308510683262537,0.050569542106664644,0.9203250215950154,1
0.6905257985389395,0.8985238604243263,0.7471273408358207,0.021327841797209257,0.02233921779025705,0
0.11608352316753667,0.7438241790070771,0.01721454182301796,0.5663889922932005,0.4674941740382158,1
0.49173950563207924,0.11593833938477771,0.45793197769588423,0.4171381825795131,0.7937012258070426,1
0.31514340048897793,0.5866283621872438,0.1817715509777521,0.45089756948808235,0.5412472528588709,0
0.8227059715781895,0.49602988298026685,0.676851499674368,0.45676278436780626,0.09737487716730264,1
0.8689297054139332,0.5266959376069594,0.48602669703964285,0.41442257472948274,0.9867593476932011,1
0.20001914812230936,0.33174636210931197,0.5174951467160533,0.5454605864944038,0.6563895719760813,1
0.916203452918943,0.06920282037962933,0.8150363067602698,0.2732641784406742,0.25236761988522116,1
0.20552727135655569,0.510203991906095,0.729630865617242,0.46967841287055323,0.07989651335471326,0
0.3734701562880156,0.08739761547485292,0.714612578378352,0.4225535461526897,0.06767454788871452,0
0.3545463862787026,0.049349564090364395,0.5856121937150434,0.3823860698376994,0.7021739625547913,1
0.18871501858382045,0.39801181707891853,0.9090058096421502,0.7736107217114189,0.4281212989425486,0
0.23529964739334053,0.5637809620551703,0.8534316065096911,0.4008463079147485,0.23152527927036592,0
0.4408422261377323,0.2601307281983444,0.9999273049337108,0.7852206491472776,0.19187118604304843,0
0.7336362788729128,0.04972508153038924,0.020727241191462742,0.817892467801276,0.8397227751248391,1
0.32813886532511993,0.8090610999631351,0.48982781534226527,0.30589720233636575,0.124997442805863,1
0.01847322009637531,0.8088516751682693,0.4451270020864402,0.7574930746807548,0.8906853818480921,0
0.3658581317199776,0.2674260974581689,0.14804220699182602,0.008256603396296192,0.13003294446851077,1
0.6535712030551586,0.3161158479830726,0.5182801560443254,0.45139757285677695,0.6398498731426698,1
0.49537529507401057,0.948626522752618,0.517933916898986,0.867624090756695,0.008895453934673836,1
0.7433240043294376,0.5469744650934037,0.12626353317331518,0.047525477504446356,0.9977421649469292,0
0.665150604510607,0.8368271615924009,0.4672246136870154,0.7090867380861329,0.9836107072428056,1
0.12487470249190336,0.21155694868908237,0.36501634997453314,0.9657267183247848,0.8865955562787657,0
0.5828180036148926,0.537567530428956,0.4484130669881966,0.5758800722521817,0.47367170641306244,1
0.326006396234106,0.601620842457796,0.8589217651763628,0.7664631541609407,0.28264239039534655,1
0.4825975372641367,0.8530441096342111,0.7109850474781274,0.2771963621998138,0.7761141273865431,0
0.7212373869607768,0.9851580789956221,0.9884706624856191,0.5521970696911986,0.6388964349602035,0
0.9815442790761654,0.7386622730263077,0.18232451990755516,0.2814678965684241,0.6034981189722157,1
0.4419641081346044,0.8696065306579487,0.512067532480838,0.2852513016731515,0.37128043483935314,1
0.11294678868267782,0.42088520164804,0.3198557215785405,0.6078319188268981,0.2846843481756105,0
0.538960216732123,0.9968541143022351,0.32104684319026056,0.2602282193074005,0.8343699714559589,0
0.3540751881905323,0.46288751150365703,0.11906962731085724,0.4937253077889764,0.5153364812204779,1
0.5863937523228381,0.3143815818284761,0.23173597290979087,0.8769307490815741,0.09120964028427092,1
0.7612081303141232,0.7379242639688717,0.5395561788376061,0.36048499967243086,0.45194614353843876,1
0.1753717520404382,0.6690234851814728,0.8931962045753025,0.4864762775301754,0.3851368337534853,1
0.3306191606003742,0.8268834522528761,0.9392560405098405,0.8599013158901054,0.7595021241898057,0
0.998939766519067,0.8487772041663778,0.7432850353199962,0.954389791358877,0.7143997758201647,0
0.8048048485388333,0.011500664801649019,0.6446053941894369,0.29368142724229895,0.43008361356839175,1
0.10233393935603441,0.6009421180630908,0.42333075411193066,0.0862952419918066,0.6236573457740991,0
0.10003997477758109,0.6493296018793258,0.16142126125911327,0.3050681807582739,0.47275814680366757,0
0.6784448772350253,0.624012920860244,0.06159390300128975,0.22618491974949184,0.9764183755074903,1
0.19772526756503028,0.587927793508635,0.652745658435587,0.014007731183436123,0.1757346563683626,1
0.7802704903758331,0.8922966712134484,0.5647189879578083,0.39974896161668794,0.48352400379026894,1
0.5834547745169293,0.07041667913871652,0.37589694235011895,0.7606240098713328,0.7311774021998764,0
0.772315036226318,0.44817987379953894,0.06962687255077049,0.062242940579411155,0.5534725154927266,1
0.5335930939265532,0.504597524262009,0.9238444755108867,0.46457091319769084,0.9708652267492485,0
0.19657614736415185,0.0961556739134487,0.703377622852577,0.10744024514098138,0.8007480179696023,0
0.5593588042944997,0.11689148661726845,0.4354427282750658,0.7950126459278212,0.11761545401883422,0
0.470101154486648,0.15420679102734314,0.2587203469702237,0.6749806035409786,0.4024331504159038,1
0.12125475746728476,0.7802939419045396,0.011787504768406176,0.003921124212807547,0.05587965621364821,0
0.33088280393615965,0.5043934341917762,0.3938362442640666,0.965496003845374,0.9055918651551661,0
0.9869825413384496,0.24588249728621847,0.446757103840949,0.1928093725996609,0.39340122223582463,1
0.2920279739260747,0.7986418486083635,0.2571687647174403,0.9238217650499739,0.19806004929950927,0
0.7365130538304184,0.9271426955538264,0.5676823443168686,0.34261077625956116,0.4728963856018392,1
0.9336089341339441,0.5377281026854819,0.7441370429985986,0.32925946402947637,0.4479919736521506,0
0.4765517932240788,0.6871178074775098,0.6631086599816756,0.18785941406062012,0.8266770098176766,0
0.9104611450332072,0.9870074991606727,0.8998510309310446,0.5318517773362558,0.2721770687086589,1
0.43382277658103874,0.2310801306268615,0.4197130249160561,0.07348567970340358,0.9526439094901719,1
0.7488509892459807,0.15223453303594225,0.9090779403151067,0.18683686089197393,0.5741510976041556,0
0.48318901888864707,0.871712019348594,0.8354205656922766,0.5204202589375614,0.539512250979363,0
0.18875881759010504,0.9874803563802617,0.01668968083146327,0.5397672764004964,0.244217867598166,1
0.0847868440297076,0.09207371906673445,0.35175450845261114,0.6918727188068501,0.5369911686814287,0
0.20482713825999943,0.1178338328530747,0.0004609700672252304,0.18767067621128464,0.24257883378646594,1
0.49644772262257286,0.463000937397524,0.5470769496918861,0.81525300841581,0.04423213670189852,0
0.08836296582603986,0.40806770910178414,0.9032589712588184,0.37634079417678745,0.2692277021127717,1
0.6101988444432382,0.42191050314337397,0.18067741920958724,0.9079590857983958,0.8332626343033883,0
0.21213696107761948,0.3744968071569431,0.4745654890008114,0.7227603575364874,0.5682359067938247,0
0.7686939417853368,0.23700584967321792,0.7776779954801322,0.18354689091451337,0.5330117085730763,0
0.44517426955730177,0.7624128786221669,0.008164160019024647,0.11667042066009792,0.7965962392312574,0
0.8132869185843281,0.15159764133392262,0.8951549508521491,0.13878141045165138,0.0790252912902033,0
0.24182738714141894,0.9153872598133665,0.07839127367727639,0.14362249690736972,0.07929526307469659,0
0.19912385274828936,0.48918610140724106,0.2969463369537002,0.8639177974424761,0.6721668656627149,1
0.5883202552811456,0.7685638571689102,0.09656496035434148,0.5823965960775717,0.36535291078650545,1
0.56026060913853,0.7734600575790228,0.7207365601202882,0.6892439715000306,0.37288045467333986,0
0.8694117250898777,0.40705392256968664,0.8263633098496267,0.06495896927067146,0.3725665432986217,1
0.3635706802423455,0.8185174341853823,0.6591402352195606,0.32018153445257413,0.9825540132819951,1
0.3973194012434854,0.31006699992036924,0.4202816374380931,0.9385651247548662,0.030396864021415615,0
0.7772886990704277,0.8414516342468742,0.4652736077554618,0.3755936868338764,0.8249160112582671,0
0.35077234548105085,0.26040292718188063,0.31170322591737243,0.11830031054629797,0.19398950668622095,0
0.5963125658963038,0.7829419956226906,0.24595296204991257,0.3557778019143799,0.2028321285463024,1
0.7676671123127269,0.8680098511136701,0.25298681976201587,0.10261659929972078,0.7665296940846682,0
0.5978085918721326,0.4875357437767054,0.41112472725808136,0.7506578722934691,0.3863999652347151,1
0.9922403073148399,0.9904557334513742,0.4617453053670636,0.7039384249503384,0.4188177917734478,1
0.43033824974382096,0.5510866628726584,0.9205525927811263,0.798941786171187,0.24935134657843472,1
0.7447138870900071,0.7929759788420789,0.04917323430739573,0.6841097089096504,0.8202212583144631,0
0.6075114978720471,0.2940820187884412,0.8400312481091354,0.2661585945093754,0.5001420038008171,0
0.39642811558421265,0.9869744091155953,0.76435639276824,0.3984545443817449,0.6593655347357567,1
0.7173017807242849,0.5031586635750898,0.6717188858366495,0.9208808669207647,0.15064537229971264,0
0.5173286117783419,0.9121868988944298,0.2791207792881548,0.77105006734192,0.4088108853804374,1
0.723527989129263,0.2993082323168018,0.36988051153853196,0.10484035454279828,0.11401408924825163,1
0.2761676359936446,0.5687166157740762,0.643536588579005,0.16973272135113826,0.05540578101074434,1
0.06253883136779959,0.9051430545983497,0.10496281881631364,0.5109609696732496,0.9203981237806212,1
0.8785762280435434,0.5309628015531979,0.34491970258496196,0.7019764392709115,0.8534635877492376,0
0.051239114867036806,0.4459330481881272,0.1331062142147944,0.20091205043274618,0.9526152056208174,1
0.33830694398856676,0.8901870892387911,0.34982179702946714,0.6634214151932438,0.6592663449754279,1
0.9755675438757856,0.16660624078210684,0.11055764643651989,0.16148545465673714,0.09992131781180835,0
0.7450377574885283,0.038778350782849746,0.8561947867204722,0.299846453355218,0.14545830856941033,0
0.3035751349017537,0.024705870853534373,0.5154811173991679,0.16833626421156245,0.4597617595013742,0
0.8434979145313722,0.24133354156078202,0.9604299912572353,0.9125552026435289,0.7416793227039511,0
0.5004704067966721,0.934087214959426,0.6800884218368317,0.5185120693323492,0.743452859645805,0
0.15375487808205635,0.7568118242859614,0.22800546755497175,0.6459652889481632,0.3934942958366481,1
0.7967160273689599,0.4845951823916955,0.7099551772977118,0.8601690298524826,0.14619251417286117,1
0.08260622218095603,0.011248308567291754,0.6055187309825292,0.5788230256331294,0.5025622089341347,0
0.39956177644906454,0.44056074213740004,0.6494644573307078,0.1977349486193528,0.23702342580657265,0
0.722115303585914,0.8188830955513772,0.8877244661288346,0.8774053690504883,0.655868924167607,0
0.21623164496268177,0.817281849760271,0.1265187550021326,0.26881003230118117,0.28751408835428194,1
0.38256347265499346,0.7756695666262194,0.6095265065738085,0.859475196814368,0.49275237511936676,1
0.5712995769553685,0.1396220099193466,0.36897522617814016,0.06688233307376545,0.1279563157700352,1
0.5337903251423479,0.38779859819825113,0.4594590631996527,0.5167889567559976,0.3682099254439467,0
0.7947291006857392,0.23803504220903193,0.24189187280575764,0.46288407931578524,0.3451108890646839,1
0.6256970702348633,0.1606734798194106,0.014424666507467987,0.8132707926738889,0.3090948860268591,0
0.7742238352297478,0.8034001131669487,0.8260109870895024,0.4762542856358186,0.9736786366663011,0
0.7981811208645118,0.6568081187574606,0.44762662843906986,0.15361373616654928,0.5753936957627059,0
0.9839518549581484,0.21549790383923728,0.5444202272942497,0.5803378814008301,0.266816681517807,0
0.9843177739510419,0.9665144754127906,0.5142070802019497,0.4287665733081861,0.19897077524249684,1
0.36552051579001454,0.564521831222338,0.8080994634015305,0.595699408645903,0.9643960917071257,1
0.7276652006510357,0.2812067104197288,0.36116798877878564,0.09010164965962209,0.1805691424334963,1
0.2545032423615846,0.764244203067784,0.2932250274685505,0.4476058426040268,0.05376438198923916,0
0.6435974428319368,0.9937411839253573,0.24912282042254674,0.0066120143055219405,0.6380746932521647,1
0.584452491993353,0.41578249966387826,0.38553608620935864,0.7779176001640704,0.614642161439016,1
0.18467440226260512,0.29249080878628886,0.32558206187142524,0.5146534282560037,0.04302896216518526,1
